# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 11:20:40 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
495.01,KP,2459986.2106200,1.2749246,2.7830000,18699.0000000,22.0328000,6216.4100000,2473.0000000,10.0560000,269.8980000,6459.0000000,4.2400600,1.5200000
4950.01,PC,2459355.7173670,3.9358604,4.3410000,4510.0000000,12.0264000,2417.1500000,1953.0000000,11.9970000,776.9490000,6975.0000000,4.1100000,1.8000000
4951.01,PC,2459357.8724680,4.1042587,4.6420000,2790.0000000,10.2079000,1000.2600000,1566.0000000,11.8412000,585.6030000,5823.0000000,3.8900000,1.9200000
4952.01,PC,2460041.4545950,0.6534841,0.9880000,1970.0000000,6.9470600,5084.2800000,2352.0000000,12.5470000,880.9620000,7540.0000000,4.3100000,1.5300000
4953.01,PC,2459357.4557690,2.9590176,2.8320000,12520.0000000,15.6559000,1209.7100000,1643.0000000,13.4571000,1022.8100000,6808.0000000,4.3100000,1.4000000
4954.01,PC,2459352.2025790,6.6819653,4.3570000,9100.0000000,14.6987000,2766.5300000,2020.0000000,12.6900000,886.6510000,10126.0000000,4.4900000,1.5100000
4955.01,PC,2459359.9208860,3.1409607,1.2840000,10670.0000000,9.6232000,77.0719000,825.0000000,13.3356000,367.5170000,4924.0000000,4.5000000,0.8300000
4956.01,PC,2459356.2297750,5.1087099,1.0110000,16220.0000000,12.7621000,28.5078000,643.0000000,13.3624000,572.0580000,5770.0000000,4.5200000,0.9300000
4957.01,PC,2459358.3705120,4.6622996,3.3820000,3810.0000000,15.6435000,778.4080000,1471.0000000,11.9955000,914.5340000,6870.0000000,3.8200000,2.4800000
4958.01,PC,2458606.9706980,748.8277169,5.8120000,2167.0000000,21.1132000,0.5301650,237.0000000,10.7546000,477.5190000,6713.0000000,3.9400000,2.1100000
4959.01,PC,2459357.5330330,4.6011828,3.4760000,11320.0000000,13.7898000,545.8010000,1346.0000000,13.3895000,911.4830000,6183.0000000,4.2100000,1.4000000
496.01,APC,2458492.7083110,2.7676910,1.8764370,22690.2633540,28.9809840,2360.1000393,1777.6749499,12.3300000,791.3840000,6717.0300000,4.2000000,1.5473900
4960.01,PC,2459357.4960250,4.0557174,1.6150000,4240.0000000,16.4885000,481.0020000,1304.0000000,10.7133000,520.4450000,6664.3000000,3.8100000,2.2000000
4961.01,PC,2460041.8829530,7.4793374,3.5371419,17147.3051175,13.4499302,111.2246815,828.2663970,11.6602000,213.0730000,5078.0000000,4.3900000,0.9693140
4962.01,PC,2459359.7142270,2.0742050,2.8060000,8150.0000000,,4122.6000000,2232.0000000,12.6445000,1175.4500000,6987.0000000,,
4963.01,PC,2459358.0249060,2.3657660,4.2980000,5750.0000000,,661.3130000,1412.0000000,13.1009000,,4057.4000000,,
4964.01,FP,2459359.3200180,1.1167145,1.8170000,12810.0000000,20.4041000,7730.2800000,2612.0000000,13.2364000,760.6060000,6611.0000000,4.4100000,1.2200000
4965.01,PC,2459355.7564660,7.0857491,5.0470000,2227.0000000,9.4671700,384.2630000,1233.0000000,11.4543000,484.8050000,5353.0000000,4.2900000,1.9800000
4966.01,PC,2460044.7715370,7.3136902,5.5300000,1480.0000000,10.3927000,425.4710000,1265.0000000,11.9852000,738.0750000,5654.0000000,3.5800000,2.6800000
4967.01,PC,2459359.5283720,0.5979368,1.0180000,3760.0000000,10.3319000,2472.0400000,1964.0000000,13.2313000,821.0660000,5812.0000000,4.1800000,1.3800000
4968.01,PC,2460070.6775660,2.2355936,3.8169843,11467.2654828,19.1583617,3937.2018929,2020.3037543,12.5808000,781.7680000,6731.0000000,4.1100000,1.7451900
4969.01,PC,2459358.2408830,3.0773658,3.5790000,5140.0000000,13.6438000,2446.4100000,1959.0000000,12.8132000,1019.6800000,7277.0000000,4.1700000,1.7500000
497.01,FP,2458492.9144490,2.9741750,3.0316340,11707.2572410,3.7563550,13.8678401,492.1777269,13.2312000,56.3360000,3333.0000000,4.9482400,0.3020000
4970.01,PC,2460044.3029400,4.8338813,3.9585267,15572.8655746,16.2870392,784.0336903,1349.5949074,12.3650000,583.5410000,6859.0000000,4.4000000,1.2713701
4971.01,PC,2460017.0030670,7.9674915,3.3740000,2920.0000000,,84.3794000,844.0000000,11.9736000,,5058.2000000,,
4972.01,PC,2459355.9694840,2.6492703,2.4200000,10560.0000000,12.9788000,560.5200000,1355.0000000,13.1773000,677.8260000,5743.0000000,4.2500000,1.2500000
4973.01,PC,2459354.0791750,7.9486299,1.2900000,6340.0000000,9.5410300,34.8160000,676.0000000,10.7271000,178.0640000,5742.0000000,4.5100000,0.9300000
4974.01,PC,2459348.6865010,10.6006859,3.6630000,16260.0000000,,107.9320000,897.0000000,12.7126000,782.9160000,6303.2000000,,
4975.01,PC,2460014.4375820,4.4834145,2.3630000,4810.0000000,,,,12.9670000,612.1560000,,,
4976.01,PC,2459357.4714340,3.0271030,3.9640000,6250.0000000,10.9691000,1882.4400000,1835.0000000,13.3665000,802.7810000,6275.0000000,4.2400000,1.3900000
4977.01,PC,2459355.3385410,7.7023687,2.3210000,27310.0000000,14.6181000,44.8696000,721.0000000,12.5156000,294.6290000,5333.0000000,4.5500000,0.8500000
4978.01,PC,2459357.6137350,4.7190303,1.5380000,6800.0000000,17.0510000,292.3350000,1151.0000000,12.2913000,719.9160000,6389.0000000,4.0700000,1.7300000
4979.01,PC,2459354.2450250,3.6305988,2.3030000,570.0000000,5.3284400,2058.8200000,1876.0000000,10.5895000,182.6780000,5156.0000000,4.1400000,1.3100000
498.01,APC,2459228.7655820,0.2750478,0.5251393,703.0554225,4.0587998,34263.9733582,3469.9976486,9.5809400,188.3640000,6218.0000000,4.2666200,1.3227299
4980.01,PC,2459187.4222260,16.1565078,1.8140000,13030.0000000,,7.8471700,466.0000000,12.9331000,,5215.0000000,,
4981.01,PC,2459199.8784560,0.2097217,0.2500000,1250.0000000,11.9597000,6373.1100000,2489.0000000,12.4813000,505.6950000,6046.0000000,4.4200000,1.0800000
4982.01,PC,2459197.8588880,2.5665666,3.1770000,9060.0000000,15.7900000,1270.4000000,1663.0000000,13.3495000,1068.7300000,6020.0000000,4.0900000,1.5700000
4983.01,PC,2459219.0691510,5.7527363,5.0750000,12970.0000000,,795.3500000,1479.0000000,13.0100000,1403.2200000,5951.0000000,,
4984.01,PC,2459226.7556620,3.6748618,4.0420000,2990.0000000,,1164.1600000,1627.0000000,12.4373000,1211.6100000,6084.3000000,,
4985.01,FP,2459546.1906370,3.5678072,2.9680000,17670.0000000,34.7616000,4074.3500000,2225.0000000,13.3162000,1421.2900000,7819.0000000,4.2400000,1.7100000
4986.01,PC,2459245.4604600,6.5946181,2.8840000,9920.0000000,22.1605000,277.4510000,1137.0000000,12.8742000,1259.5900000,6345.0000000,3.8900000,2.1200000
4987.01,CP,2459274.8849180,4.2889696,2.5170000,5850.0000000,20.7112000,646.7610000,1404.0000000,10.6311000,589.4230000,6736.9000000,3.7600000,2.6100000
4988.01,PC,2459990.4714840,2.3696548,1.8925768,46129.4275972,21.1711140,119.5549647,843.3573872,14.8810000,446.6140000,3986.0000000,4.5700000,0.6972370
4989.01,PC,2459382.6896000,3.4290780,1.7950000,13770.0000000,21.1656000,185.2290000,1027.0000000,13.0413000,936.6080000,5654.0000000,3.9100000,1.8500000
499.01,APC,2459993.4651390,8.5334865,2.3690000,1756.0000000,4.1468700,130.5300000,941.0000000,10.1374000,158.6590000,5997.0000000,4.4572200,0.9700000
4990.01,PC,2459383.0642880,5.6386197,2.6210000,5940.0000000,13.3798000,120.3360000,922.0000000,12.9123000,697.6810000,5373.0000000,4.0200000,1.5600000
4991.01,PC,2459385.8044890,0.7702101,0.8570000,29130.0000000,13.5452000,120.2560000,922.0000000,14.6594000,343.7550000,3601.0000000,4.5800000,0.6800000
4992.01,PC,2459381.7263180,4.8807474,3.1480000,11440.0000000,18.7724000,424.8430000,1264.0000000,13.1812000,1150.1100000,6356.0000000,4.0800000,1.7000000
4993.01,PC,2459384.5121350,3.1062522,4.8240000,3680.0000000,12.6882000,1415.9500000,1708.0000000,12.7820000,888.6720000,5369.0000000,3.7500000,2.1300000
4994.01,CP,2459363.6984250,21.4921464,4.1990000,5960.0000000,9.0974700,22.7774000,608.0000000,11.9545000,329.3040000,5520.0000000,4.3400000,1.1100000
4995.01,PC,2459371.5893550,8.7802662,2.4500000,2140.0000000,8.8797500,87.1070000,851.0000000,11.8014000,639.6610000,6124.0000000,3.9500000,1.8800000
4996.01,PC,2459387.9117860,4.8131406,4.9320000,5030.0000000,15.2753000,1074.7500000,1595.0000000,12.7523000,1058.3900000,6287.0000000,3.8800000,2.1000000
4997.01,PC,2459381.1343230,13.3178839,4.3440000,3920.0000000,,261.5450000,1120.0000000,11.1281000,,7295.5000000,,
4998.01,PC,2459378.9070880,9.7800223,4.2450000,4340.0000000,9.0607500,187.7830000,1031.0000000,11.2723000,352.3310000,6113.0000000,4.2500000,1.3300000
4999.01,PC,2459377.2217060,5.5846356,5.0660000,2220.0000000,9.3334300,624.7840000,1392.0000000,10.8235000,368.8900000,5698.0000000,3.8400000,1.9900000
500.01,CP,2458468.3910330,0.5481573,0.9424668,226.8573536,1.3591774,1463.1155872,1577.3911825,9.4022000,47.3924000,4590.0000000,4.5096100,0.7518250
5000.01,PC,2459302.1413180,5.5422295,2.5560000,14910.0000000,14.7328000,271.9180000,,12.6702000,470.9200000,5483.0000000,,1.0200000
5000.02,PC,2459285.9595270,15.3392841,2.9330000,12910.0000000,11.7705000,26.8800000,,12.6702000,470.9200000,5483.0000000,,1.0200000
5001.01,PC,2459379.7294140,5.0690430,4.1850000,8170.0000000,13.2155000,939.4660000,1542.0000000,12.1641000,632.3460000,6763.0000000,4.2400000,1.5100000
5002.01,PC,2460070.6129990,3.7318818,3.2310000,10850.0000000,13.3208000,653.0550000,1408.0000000,13.4479000,847.8630000,6129.0000000,4.3200000,1.2300000
5003.01,PC,2459388.4455350,4.4540914,1.1600000,9790.0000000,12.2601000,70.3253000,806.0000000,11.8406000,404.1480000,6188.0000000,4.4100000,1.1300000
5004.01,PC,2459380.9335670,5.7626113,4.0040000,8710.0000000,10.0697000,692.8710000,1429.0000000,13.0071000,446.4940000,5470.0000000,4.4500000,0.9700000
5005.01,CP,2459377.1755250,6.3084728,2.8710000,3690.0000000,6.0042900,174.1880000,1012.0000000,11.1300000,207.8910000,5840.0000000,4.4800000,0.9700000
5006.01,PC,2459386.2026150,4.2549550,4.2280000,2370.0000000,14.4712000,5255.5000000,2372.0000000,11.9055000,1340.0100000,8653.0000000,3.8500000,2.8800000
5007.01,CP,2459384.6441200,2.5432595,1.1200000,21300.0000000,10.6224000,23.8280000,615.0000000,13.6366000,203.3520000,3757.0000000,4.6100000,0.6600000
5008.01,PC,2459386.6241880,2.7702532,3.7480000,10790.0000000,10.2658000,840.7820000,1500.0000000,12.9499000,379.5940000,5183.0000000,4.4300000,0.9400000
5009.01,PC,2459385.3042360,8.1755735,7.6830000,2870.0000000,17.9327000,4574.7000000,2291.0000000,11.9032000,1324.3900000,9169.0000000,3.7300000,3.4400000
501.01,KP,2459987.8479580,1.7100122,1.7900000,12680.0000000,17.2191000,826.1130000,1493.0000000,10.3887000,250.1210000,5720.0000000,4.1681600,1.5100000
5010.01,PC,2459376.3969830,6.7107895,1.3770000,29370.0000000,12.8430000,6.0743700,437.0000000,14.6681000,420.2520000,3980.0000000,4.5700000,0.7000000
5011.01,PC,2460069.3875010,2.6060495,1.6531467,7607.3986090,6.7707607,205.1810486,965.2816733,13.4962000,288.0150000,4471.0000000,4.4900000,0.7882600
5012.01,PC,2459384.6147130,4.1843800,2.1460000,3750.0000000,14.8687000,2440.5100000,1958.0000000,11.4302000,729.1150000,10708.0000000,4.3600000,1.8200000
5013.01,PC,2460047.4310860,8.9894910,1.4300000,2890.0000000,13.4707000,40.9859000,704.0000000,12.7482000,1224.7400000,6620.0000000,3.8900000,2.2100000
5014.01,PC,2459388.1377890,3.4507193,3.4980000,2270.0000000,8.1697300,830.7570000,1495.0000000,12.4073000,677.4760000,5712.0000000,3.9900000,1.7000000
5015.01,PC,2459384.6484810,2.4533968,3.4250000,8790.0000000,16.1215000,2024.1300000,1868.0000000,12.4910000,637.1210000,6333.0000000,4.0700000,1.7000000
5016.01,FP,2459385.7597120,1.2833689,2.5920000,20090.0000000,23.5753000,5124.7300000,2357.0000000,12.5209000,365.5110000,5442.0000000,4.4000000,1.0100000
5017.01,PC,2459384.7293630,3.3677179,5.0490000,3070.0000000,12.6215000,1495.4400000,1732.0000000,12.4698000,872.4900000,5575.2000000,3.7100000,2.3000000
5018.01,PC,2459380.0636740,6.5859565,1.5530000,1570.0000000,5.9845300,111.4680000,905.0000000,11.5760000,459.4350000,6353.0000000,4.2400000,1.4100000
5019.01,PC,2459385.9573830,1.0902950,1.8950000,5240.0000000,8.9660900,3593.4000000,2156.0000000,12.6345000,453.4040000,5479.0000000,4.3100000,1.1400000
502.01,APC,2458493.7784470,2.9412694,1.6223259,2421.3696753,8.8335566,990.2921795,1430.7395644,10.3773000,215.3870000,5642.0000000,4.1673500,1.2135600
5020.01,PC,2459387.5878440,5.3450209,5.6400000,3650.0000000,11.8547000,1370.0600000,1694.0000000,13.3298000,1440.1500000,6279.0000000,3.9100000,2.0400000
5021.01,PC,2459384.2383170,12.9750620,6.1240000,6210.0000000,11.8674000,266.8410000,1125.0000000,13.2565000,1041.6900000,6480.9000000,4.2000000,1.5000000
5022.01,PC,2459385.7071270,2.2445410,2.1000000,17150.0000000,13.6382000,465.7770000,1294.0000000,13.1509000,488.1610000,5455.0000000,4.3900000,1.0300000
5023.01,PC,2459386.4712820,2.2749988,0.6320000,68800.0000000,17.0496000,4.1714300,398.0000000,14.9582000,119.6930000,3199.0000000,4.9000000,0.3200000
5024.01,PC,2459368.6390640,14.7765802,4.9960000,4630.0000000,10.2309000,119.2230000,920.0000000,12.9267000,829.9420000,6247.0000000,4.1900000,1.4600000
5025.01,PC,2459384.4542840,2.8846592,2.7830000,12880.0000000,16.5935000,2563.3500000,1982.0000000,12.3666000,803.6020000,8219.0000000,4.4400000,1.4200000
5026.01,PC,2459383.3062980,3.2813635,3.2030000,4740.0000000,10.9441000,1226.1000000,,11.8310000,462.2270000,6622.0000000,,1.5400000
5027.01,CP,2459387.0041520,10.2436729,2.9990000,9410.0000000,11.2818000,190.9120000,1035.0000000,10.9097000,204.4290000,5845.9000000,4.5000000,0.9600000
5028.01,PC,2459388.6642350,3.9353218,3.1690000,8020.0000000,20.2069000,575.0110000,1364.0000000,12.5587000,929.6590000,5806.0000000,3.7800000,2.1700000
5029.01,PC,2459384.0657890,3.8861815,2.5650000,5880.0000000,10.8516000,1616.5200000,1766.0000000,12.1989000,383.3710000,8615.0000000,4.4900000,1.3900000
503.01,CP,2460257.1838510,3.6773543,1.4410000,3949.0000000,11.4260000,786.4400000,1475.0000000,9.1981300,255.4160000,7887.0000000,4.2812600,1.6800000
5030.01,PC,2459381.7640660,4.4299239,4.6710000,5280.0000000,,,,12.3927000,990.8310000,,,
5031.01,PC,2459381.6947470,4.5314275,6.4100000,6062.0000000,,242.9980000,1099.0000000,13.3020000,3154.9100000,3605.0000000,,
5032.01,PC,2459376.4944290,6.0326610,4.6890000,6850.0000000,,255.9420000,1114.0000000,12.7954000,732.5520000,5049.5000000,,
5033.01,PC,2459389.2898860,5.4695364,1.2740000,1600.0000000,1.3920300,6.0973600,437.0000000,11.7405000,37.3076000,3465.0000000,4.8600000,0.3600000
5034.01,PC,2459377.1285390,8.7042937,2.7260000,2130.0000000,3.5941300,52.2984000,749.0000000,12.0635000,221.3350000,5160.9000000,4.6100000,0.7700000
5035.01,PC,2459378.6702780,5.8009082,3.1750000,5130.0000000,8.0697200,171.8820000,1008.0000000,12.5787000,394.4390000,5406.0000000,4.3700000,1.0500000
5036.01,PC,2459380.2007160,17.7481897,2.5160000,5210.0000000,11.5797000,11.7940000,516.0000000,12.5819000,567.8040000,5393.0000000,4.0600000,1.5100000
5037.01,PC,2460068.9499330,4.1245473,3.4302475,15857.5159207,17.7780627,897.2680177,1395.8871090,12.3155000,605.3130000,6433.0000000,4.3000000,1.3291301
5038.01,PC,2459384.8216080,0.9990876,1.2700000,4640.0000000,16.9810000,9983.5300000,,11.9036000,1087.4400000,9391.0000000,4.0500000,2.4100000
5039.01,PC,2460070.3451830,2.1967461,3.7490000,3670.0000000,11.6242000,2106.9300000,1887.0000000,13.4924000,1079.8000000,5709.0000000,3.9400000,1.8000000
504.01,FP,2459358.8904130,1.6773063,2.3520000,3910.0000000,29.2836000,15535.1000000,3110.0000000,9.6646000,425.7190000,6915.0000000,4.1761800,2.5600000
5040.01,PC,2459385.9341360,3.3808424,3.1350000,4420.0000000,15.6348000,1136.5400000,1617.0000000,12.9612000,1145.0400000,6445.0000000,3.9700000,1.9600000
5041.01,PC,2460097.6756560,0.7338920,0.9663799,41803.8414084,12.8031517,162.6122005,910.7685622,14.9276000,195.8540000,3423.0000000,4.7900000,0.4387080
5042.01,PC,2459384.4304530,5.6316098,5.8770000,940.0000000,6.9965700,989.1950000,1562.0000000,11.0384000,489.6510000,5784.0000000,3.7200000,2.3200000
5043.01,PC,2459384.3297860,3.8027513,3.1480000,26100.0000000,14.5097000,245.0580000,1102.0000000,12.4337000,279.6850000,5061.0000000,4.5000000,0.8600000
5044.01,PC,2460072.0965840,5.5556615,4.4945870,3308.3022418,13.1283718,1246.9026373,1515.5765796,11.1072000,487.4320000,5964.0000000,3.8300000,2.0965600
5045.01,PC,2459386.8658790,3.4792084,3.5450000,8320.0000000,14.4016000,940.9920000,1542.0000000,13.3209000,1024.3400000,6052.0000000,4.1000000,1.5700000
5046.01,PC,2459970.1035970,11.1838046,5.3020000,3740.0000000,,,,13.0690000,737.2140000,,,
5047.01,PC,2459379.2980400,7.3142625,3.3670000,18810.0000000,12.5859000,69.2385000,803.0000000,12.6794000,266.1380000,4881.0000000,4.4700000,0.8600000
5048.01,APC,2459386.6659500,1.3583233,1.4630000,6790.0000000,13.5621000,812.2520000,1487.0000000,13.1150000,610.6360000,5604.0000000,4.0500000,1.5600000
5049.01,PC,2459384.7338560,2.9204289,2.6790000,10330.0000000,12.9535000,470.1920000,1297.0000000,12.9072000,478.1280000,5508.0000000,4.3600000,1.0800000
505.01,KP,2459299.8654440,3.3294649,4.0123108,10603.9863905,16.0269619,1612.7618120,1616.2640286,10.6815000,324.6830000,6003.0000000,4.1697900,1.5223800
5050.01,PC,2459382.6402270,2.3064574,2.0710000,5650.0000000,13.5732000,1020.0300000,1574.0000000,12.6487000,693.0640000,6692.0000000,4.2500000,1.4800000
5051.01,PC,2459379.8482450,3.5980715,2.8420000,15550.0000000,14.8005000,180.5510000,1021.0000000,11.6451000,213.5380000,4708.0000000,4.2100000,1.1300000
5052.01,PC,2459381.4912560,4.0668104,2.9880000,19690.0000000,15.0245000,286.2310000,1145.0000000,12.3562000,384.4700000,5496.0000000,4.3600000,1.0700000
5053.01,PC,2459372.5931800,9.8830331,3.4320000,15630.0000000,10.3147000,29.7162000,650.0000000,12.6916000,216.9150000,4456.0000000,4.4600000,0.8200000
5054.01,PC,2460100.0517990,4.2100055,2.6530000,7990.0000000,13.6161000,427.5990000,1266.0000000,12.7372000,695.4210000,6160.0000000,4.2000000,1.4200000
5055.01,FP,2460069.7636440,2.0915616,3.6340000,2560.0000000,14.2961000,10148.1000000,2796.0000000,11.9139000,439.8740000,5551.0000000,4.0100000,1.6200000
5056.01,PC,2459381.8191630,7.6686232,4.7940000,2000.0000000,8.8279500,480.3580000,1304.0000000,10.9531000,397.3220000,6066.0000000,3.9100000,1.9600000
5057.01,PC,2459385.8296060,1.1437772,1.5010000,1770.0000000,12.9975000,548.9250000,1348.0000000,11.0837000,347.2270000,4520.0000000,,2.8500000
5058.01,PC,2460109.3725960,23.7123919,5.8410000,6160.0000000,12.8901000,181.5820000,,10.9425000,269.3510000,6130.0000000,,1.2900000
5059.01,PC,2459370.2585320,8.7876771,2.9350000,20650.0000000,11.5115000,30.7909000,656.0000000,11.8876000,156.6930000,4676.0000000,4.5400000,0.7700000
506.01,FP,2458492.5000010,2.7742070,2.3935650,693.3898890,2.5824420,444.2310280,1170.9058394,10.4215000,267.2920000,5280.0000000,4.4445400,0.9450620
5060.01,PC,2459373.1109380,1.2695326,2.2290000,13410.0000000,14.8016000,17833.5000000,3219.0000000,13.4489000,941.5790000,9561.0000000,4.6800000,1.1800000
5061.01,PC,2459384.0872400,3.3645349,3.1400000,7010.0000000,11.8831000,978.3550000,1558.0000000,12.9971000,792.8680000,6443.0000000,4.3000000,1.3400000
5062.01,PC,2459380.1395050,6.2244575,5.1740000,1570.0000000,8.3449600,639.6990000,1401.0000000,11.8105000,627.4100000,5692.8000000,3.8100000,2.0800000
5063.01,PC,2459386.5317270,3.6137990,3.3230000,9490.0000000,15.4064000,1276.8900000,1665.0000000,12.6019000,881.2460000,6955.0000000,4.2500000,1.5400000
5064.01,PC,2460099.2962270,3.5108018,2.7910000,960.0000000,5.4254300,561.4870000,1356.0000000,11.5939000,433.5500000,5860.0000000,4.0600000,1.5900000
5065.01,KP,2459575.8518730,19.4921473,3.5680000,1700.0000000,5.5068900,31.9085000,662.0000000,9.6689600,181.6900000,6128.0000000,4.2300000,1.3600000
5066.01,PC,2460231.6158550,1.3454079,1.2080000,1226.0000000,7.2254500,3632.5900000,2162.0000000,10.3418000,402.3040000,7509.4000000,4.0700000,2.0000000
5067.01,KP,2460276.9293050,4.6886342,2.6510000,1469.0000000,3.3607100,133.0830000,946.0000000,11.7421000,201.8560000,4954.0000000,4.4700000,0.8700000
5068.01,KP,2460277.0775870,4.7369669,2.5800000,1238.0000000,2.9392400,307.5220000,1166.0000000,11.1704000,154.8300000,5069.2000000,4.4600000,0.7900000
5069.01,PC,2459519.1074260,8.8558739,6.1440000,280.0000000,3.0140000,599.4450000,1378.0000000,9.6367900,231.0140000,6332.0000000,3.9900000,1.8700000
507.01,PC,2459963.6233660,0.8994677,1.2066668,58768.3536154,17.1200078,133.4667668,866.8813273,13.2304000,110.8840000,3338.0000000,4.9469000,0.5050780
5070.01,FP,2460285.3295510,6.2169940,2.7590000,2060.0000000,7.4648800,699.9590000,1432.0000000,10.3879000,286.4300000,6304.0000000,4.1600000,1.5400000
5071.01,KP,2460284.3085840,1.6739029,1.3550000,863.0000000,3.4444900,757.1670000,1461.0000000,10.0121000,188.9590000,6115.5000000,4.3300000,1.2200000
5072.01,KP,2460255.0170050,5.1857680,2.3560000,13002.0000000,7.5039900,126.8770000,935.0000000,12.2440000,169.3980000,4664.8000000,4.6800000,0.6500000
5073.01,PC,2460282.5148490,3.1393667,3.9570000,11087.0000000,15.9004000,963.1970000,1597.0000000,13.3042000,910.7340000,5653.4000000,4.0800000,1.5200000
5074.01,KP,2459502.3949450,3.0801795,3.4870958,8926.4323460,17.0613000,3331.8707078,1937.7234037,9.0209700,226.5000000,7511.0000000,4.2100000,1.7016900
5075.01,FP,2460256.3424090,1.7134571,1.4330000,355.0000000,4.9546200,4181.1400000,2240.0000000,8.3482000,246.9680000,8638.0000000,3.9300000,2.6400000
5076.01,CP,2460250.8810840,23.4428912,4.3920000,1623.0000000,3.0261800,12.8373000,527.0000000,9.9909000,82.8570000,4794.4000000,4.4700000,0.8500000
5077.01,PC,2460281.2272320,5.8879518,3.5340000,747.0000000,9.1904400,3105.5400000,2079.0000000,9.5129700,208.7210000,5641.0000000,3.8500000,1.9700000
5078.01,PC,2460258.6036640,1.5110224,1.2320000,408.0000000,1.4733900,545.9000000,1346.0000000,9.7119000,53.5790000,4595.0000000,4.6300000,0.6800000
