Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1,4.76815507,2.115,61,0.49,79.48,761,4680,4.618,0.649
0,2.709570339,5.57527,13200,223.75,8211.89,2427,5030,3.18,5.208
1,364.18129,6.65,470,1.78,0.45,209,4988,4.498,0.85
1,37.7935113,1.718,67.2,0.89,29.06,592,6178,4.417,1.076
0,0.855294909,2.89112,6770,49.03,4916.23,2137,5846,4.27,1.207
0,350.609298,1.621,370,3.88,6.37,405,6658,3.934,1.992
1,172.621943,4.435,788,26.09,92.12,790,5119,2.795,9.343
1,264.708077,3.975,461,6.17,7.68,425,5283,3.617,2.907
0,452.40428,17.2,217,1.58,1.01,256,6195,4.437,1.029
0,0.699985822,3.02633,389000,46.27,1761.47,1653,5264,4.617,0.724
1,8.67237968,2.826,99.1,0.87,109.61,825,5620,4.498,0.882
1,35.9216912,0.585,221,1.38,11.38,468,5161,4.49,0.829
0,35.8726918,4.402,916,62.51,1837.31,1670,5254,2.494,15.369
1,102.300622,4.473,781,35.36,221.33,984,4895,2.566,9.435
1,359.8455,34.84,504,14.76,16.01,510,4945,3.058,6.632
1,22.7783121,1.037,156,1.89,130.87,863,6538,4.162,1.477
1,114.406187,4.92,1310,2.42,1.21,267,4641,4.589,0.691
1,132.114,2.514,217,0.75,0.52,217,4342,4.715,0.523
1,623.2344,14.448,603,2.04,0.35,196,5600,4.496,0.839
1,217.170081,4.291,937,109061,97.62,802,5083,2.638,11.723
1,287.33114,12.722,407,2.07,1.18,266,5426,4.378,1.007
1,9.8788502,2.951,455,2.64,238.98,1003,6477,4.361,1.148
1,189.456089,3.077,453,2.2,3.04,337,5991,4.387,1.026
1,230.358183,2.031,1020,2.87,1.66,289,5803,4.465,0.884
1,211.54114,5.4,751,1.88,0.94,251,5433,4.629,0.689
1,88.523517,7.22,828,1.6,0.45,209,3827,4.782,0.462
1,134.35872,13.3,75.2,1.27,14.61,499,6948,4.194,1.433
1,198.781156,6.77,138,1.69,6.33,404,6493,4.22,1.424
0,588.63759,3.84,322,1.52,0.28,185,5135,4.479,0.849
1,111.149082,2.911,394,1.87,4.16,364,5763,4.511,0.948
1,284.87177,15.63,107,1.84,6.1,401,6437,4.004,1.773
0,9.8338474,14.585,57.6,0.98,188.78,946,5929,4.308,1.202
1,190.860818,2.823,512,1.84,1.32,273,5463,4.578,0.803
1,374.41813,17.9,430,2.42,1.44,280,6195,4.407,1.124
1,263.30198,2.213,378,2.19,2.11,308,5758,4.277,1.132
1,370.31761,12.588,1890,2.98,0.26,182,4665,4.584,0.701
1,37.959659,2.793,288,1.41,12.93,484,5573,4.558,0.827
1,405.6296,11.26,304,1.4,0.52,216,5583,4.58,0.79
0,1.080695116,7.449,313000,155.22,29671.05,3344,7796,3.937,2.34
1,11.8307724,8.791,136,1.16,83.17,770,5550,4.411,0.958
1,434.28175,8.14,663,1.94,0.48,212,5544,4.529,0.75
1,33.814176,7.69,223,1.49,28.41,589,6122,4.471,0.996
1,16.2957847,5.16,410,2.13,72.62,744,6063,4.476,1.012
1,58.92565,14.56,44.7,1.5,101.17,809,7282,3.961,2.216
0,24.0733775,19.612,1330,27.78,601.46,1263,4647,2.843,6.055
1,19.2405821,4.99,207,1.19,24.17,565,5031,4.485,0.848
1,232.040326,12.235,291,2.05,2.71,327,5903,4.3,1.156
1,28.684308,4.64,282,1.35,16.27,512,5243,4.49,0.821
1,265.29617,4.1,608,2.99,1.97,302,5589,4.27,1.218
1,61.569765,9.75,298,2.44,18.66,530,5626,4.149,1.389
1,58.940569,4.769,570,2.48,11.06,465,5819,4.468,0.99
1,14.1502311,1.503,208,0.74,5.44,390,3705,4.721,0.529
1,486.12702,9.495,121,1.18,0.91,249,6008,4.373,1.062
0,1.71029474,2.946,159,1.04,610.77,1267,5365,4.586,0.729
1,31.8245304,4.17,79,0.8,28.37,589,6338,4.545,0.847
1,12.008552,4.613,76.6,2.08,251.93,1016,5303,3.87,1.964
1,10.4314847,2.09,59.1,0.77,56.67,700,5361,4.588,0.774
1,47.5571352,1.708,339,1.85,15.58,507,5861,4.436,0.958
0,1.838514245,3.2601,119000,57.6,1447.16,1572,5799,4.326,1.055
0,8.412008943,5.41096,136000,50.83,345.76,1100,6247,4.225,1.314
0,3.912679136,3.556,292000,1794.2,253.12,1018,5616,4.553,0.72
0,7.544804312,8.2678,6500,63.99,546.03,1233,5953,3.984,1.609
1,27.2497521,11.609,102,4.49,333.56,1090,5440,3.404,4.524
0,2.283466438,7.7999,864000,218.79,3883.24,2014,6723,4.089,1.719
0,0.692807507,1.49242,25300,46.44,4211.9,2057,5780,4.438,1
0,17.27929077,5.07591,164000,27.66,22.63,556,5251,4.623,0.658
1,16.9972894,2.585,225,3.14,197.18,956,5897,3.98,1.86
1,88.433122,2.392,120,1.7,29.68,595,7092,4.176,1.525
1,282.34315,3.956,221,2.35,6.31,404,7092,4.176,1.525
0,4.326946311,5.55905,409000,106.99,1137.15,1481,6231,4.078,1.501
0,527.29093,14.305,201,1.3,0.51,216,5671,4.466,0.919
0,168.858303,12.964,119,2.41,18.16,526,6608,3.907,2.189
1,5.34264143,2.453,691,1.72,96.47,799,5101,4.63,0.67
0,19.38444245,20.5899,3370,28.3,466.04,1185,4968,3.291,5.026
1,1.645319649,1.635,1080,2.46,666.35,1296,5416,4.603,0.756
0,2.179924994,4.87581,253000,60.99,1040.63,1448,6106,4.487,0.966
0,10.13540105,5.6831,256000,89.16,270.76,1035,5895,4.103,1.415
0,2.02487934,1.621,146,1,643.17,1284,5440,4.496,0.825
1,15.3573445,1.634,117,1.42,66.65,729,5818,4.464,0.986
1,5.71668787,1.97,432,1.92,196.51,955,5638,4.488,0.883
1,51.1658019,4.637,259,1.51,5.96,398,4963,4.501,0.826
0,12.4249559,16.332,110,0.88,57.8,703,5524,4.54,0.847
0,12.427135,12.81,32.5,1.05,403.8,1143,6561,4.054,1.821
1,77.792718,6.08,288,2.17,10,453,5497,4.243,1.241
0,1.946198513,4.0336,131000,52.58,2779.44,1853,6224,4.165,1.433
1,5.288547653,3.2646,2190,55.28,6999.38,2333,4918,2.889,9.169
1,294.055263,14.32,770,2.8,1.64,288,6108,4.453,1.011
0,30.4838006,2.6,18400,23.87,2.32,315,3857,4.717,0.531
0,5.7584367,2.587,737,66.22,31195.25,3389,4754,2.194,25.287
0,25.9522913,10.977,558,2.03,24.49,567,5692,4.547,0.866
0,8.58599537,2.4078,818,39.03,6831.52,2319,4805,2.605,13.941
0,9.892240848,4.1774,5280,40.38,160.25,907,6225,4.461,1.009
1,126.505657,8.836,95.5,1.51,18.42,528,7092,4.176,1.525
0,1.129848432,2.07578,4660,120.13,37690.9,3553,4846,2.984,7.102
0,7.244778994,3.3873,99100,25.68,105.76,818,5530,4.586,0.788
0,0.730964241,2.483,44,0.99,8801.05,2467,5929,4.152,1.463
1,117.684591,2.219,135,1.52,10.46,459,6362,4.248,1.279
0,17.73402024,7.27595,187000,93.52,149.48,892,5883,4.04,1.554
1,46.245164,5.663,492,2.46,17.15,519,5553,4.32,1.107
1,9.7043379,3.515,129,1.19,178.46,932,6273,4.442,1.044
1,34.775371,2.93,38.8,0.67,27.11,582,6028,4.459,1.047
1,0.306702491,0.9074,139,0.93,6868.33,2318,5310,4.512,0.786
1,12.7713826,3.347,142,1.26,123.93,851,6273,4.442,1.044
0,0.829019343,4.8401,278000,90.08,9089.67,2492,6645,4.271,1.328
0,1.1080999,3.3542,381000,124.19,5632.6,2212,5299,3.865,1.769
1,42.294739,34.63,254,140.14,324.71,1083,4926,3.02,7.849
0,215.778765,3.737,378,14.71,32.65,610,4902,3.042,7.056
1,1.444486083,1.437,981,1.73,290.01,1051,4569,4.686,0.559
1,5.99273265,2.6502,69.8,0.91,245.32,1010,5574,4.354,1.065
1,5.10110666,2.657,65.1,0.85,304.8,1065,5574,4.354,1.065
1,11.6089351,2.957,200,46.44,1184.51,1496,6303,3.595,3.53
0,94.22498,22.445,346,1.84,5.28,387,5880,4.525,0.893
1,14.2378417,4.86,193,1.1,37.02,629,5273,4.566,0.801
0,241.0122,1.19,216,4.41,30.56,600,7843,3.829,2.909
1,10.8206034,2.848,117,1.19,145.06,885,6032,4.387,1.06
0,164.689421,1.847,521,2.24,3.15,340,6089,4.495,0.95
0,4.264729569,2.2075,22700,29.95,983.86,1428,6052,4.084,1.417
0,4.804469712,3.51946,133000,30.97,198.67,958,5561,4.558,0.809
0,6.150529292,4.4562,2420,49.79,964.26,1421,6691,4.084,1.565
0,4.944927575,3.4648,1030,19.43,66.56,728,4428,4.59,0.701
0,4.442517008,2.43922,25300,26.08,593.85,1258,6316,4.387,1.119
1,10.2090268,6.264,36.7,0.92,296.42,1058,6188,4.196,1.524
0,62.7356439,10.7925,244000,90.12,28.65,590,6211,4.127,1.44
0,7.035518449,3.5286,2140,24.91,88.6,782,5288,4.566,0.71
1,54.2916336,3.364,97.8,1.67,46.21,665,6711,4.179,1.565
1,453.54212,17.026,861,9.23,5.45,390,5874,3.664,3.006
0,0.579516759,1.342,27,0.6,8953.61,2484,6339,4.387,1.102
1,122.8054416,2.663,313,118.62,31.11,602,5874,3.664,3.006
0,16.2480865,8.232,439,2.38,58.1,704,5729,4.436,0.923
0,466.9407,30.56,979,2.9,0.66,230,5729,4.436,0.923
0,289.788624,2.857,474,5.51,19.6,537,8057,3.946,2.407
0,2.873657901,2.1054,43900,110.29,2645.12,1830,5692,3.829,2.287
0,1.680425996,5.4548,277000,102.31,5564.77,2203,6844,4.145,1.629
0,20.6864602,37.7424,136000,184.22,506.27,1210,4809,3.106,5.145
0,131.68018,14.73,2070,5.96,9.15,444,6468,4.288,1.302
1,37.8404232,6.408,233,1.76,32.14,607,6243,4.406,1.149
0,200.762693,2.215,1920,15056.9,54.06,692,7981,3.716,3.298
0,1.123258617,4.27355,378000,150.94,25226.88,3215,7945,4.023,2.17
1,32.0273169,5.144,162,1.14,17.95,525,5505,4.501,0.909
1,8.75630628,2.852,81.9,1.12,219.87,982,5839,4.279,1.227
1,9.6183111,4.215,25,0.85,402.64,1142,6134,4.065,1.665
0,12.4250319,1.4446,29.5,0.89,266.45,1030,6290,4.133,1.506
1,386.370512,11.007,1340,2.96,0.45,209,5119,4.508,0.834
1,0.518060209,1.8062,2260,61.49,17224.79,2921,5405,3.853,1.772
1,17.3695112,4.012,314,1.45,28.35,588,5119,4.508,0.834
1,17.8693759,6.886,63,0.81,78.58,759,6328,4.456,1.013
1,17.236085,4.209,330,1.98,63.85,721,5543,4.318,1.111
0,12.4297161,15.078,193,1.26,71.78,742,5754,4.534,0.905
0,12.4288476,16.43,165,1.12,65.27,725,5595,4.513,0.886
0,12.4258252,21.841,130,1.27,108.1,822,5968,4.426,1.048
0,153.725848,117.52,5260,259.36,68.48,734,4794,2.781,6.816
0,12.4257907,19.859,340,1.27,28.51,589,4873,4.586,0.693
0,12.4253356,27.49,374,2.02,51.57,683,5442,4.541,0.783
0,12.4254201,18.56,145,0.84,44.57,659,5571,4.643,0.691
0,12.424995,20.282,51.5,2.06,660.61,1293,6098,3.707,2.657
0,12.4227918,27.29,203,1.44,38.29,634,5279,4.62,0.72
1,485.92297,3.756,123,1.07,0.61,225,5551,4.386,0.957
0,22.9134463,4.11699,252000,81.61,102.27,811,6621,4.294,1.297
1,9.6550473,2.752,313,1.45,58.36,705,4999,4.49,0.843
0,10.0046881,2.389,50.6,1.9,1091.58,1466,6620,3.779,2.641
0,8.65315602,2.627,418,1.37,40.5,643,4746,4.605,0.696
1,228.65412,2.487,179,3.63,17.44,521,6845,3.849,2.674
0,2.243015737,4.31675,278000,92.34,2547.31,1813,6181,4.084,1.444
0,4.694218481,4.53365,175000,35.81,189.23,946,5512,4.575,0.787
0,0.953734449,1.7616,1240,47.65,12038.6,2672,7332,4.265,1.46
0,2.073873563,6.5605,604000,274.78,23242.18,3150,7803,3.688,3.373
0,15.71378722,11.3122,60400,27.64,73.68,747,5843,4.399,1.006
0,7.964440392,9.1701,68500,18.98,76.69,755,5250,4.548,0.736
0,0.518071538,1.7865,2200,42.1,9823.05,2536,5876,4.273,1.209
0,2.151214629,2.226,333,14.54,27604.18,3287,4748,2.635,8.179
1,12.7143635,3.101,525,2.2,89.81,785,5947,4.481,0.962
1,80.4103783,3.487,591,4.93,19.35,535,5476,3.904,1.673
1,1.93188768,1.087,37.8,0.57,977.65,1427,5896,4.516,0.914
0,12.426469,25.71,181,1.66,66.74,729,5691,4.544,0.887
0,12.4262889,18.764,94.2,1.23,131.83,864,6246,4.433,1.092
0,12.424747,25.24,139,1.35,53.94,691,5514,4.569,0.826
0,12.4255705,28.88,139,1.37,63.95,721,5742,4.564,0.827
0,12.426173,30.64,115,2.67,242.41,1006,6367,4.181,1.357
0,12.4244306,26.15,214,1.59,61.31,714,5761,4.581,0.791
0,6.71738328,3.60057,165000,37.65,143.87,883,5301,4.416,0.936
0,24.9559985,2.76331,4860,36.91,1011.42,1438,8617,3.78,3.018
1,5.2449156,8.367,35.5,0.52,251.14,1015,5823,4.486,0.878
0,4.426942241,1.6116,2900,5.43,199.4,958,5511,4.569,0.746
1,571.280892,21.827,461,3.65,2.62,324,7081,4.16,1.619
1,4.66185924,3.164,49.3,1.16,1590.18,1610,7081,4.16,1.619
1,1.213672208,1.3644,2730,697.14,2422.45,1789,6113,4.463,0.995
0,3.454241684,4.69505,88200,75.11,3867.02,2010,6562,3.822,2.433
1,90.097375,12.697,283,1.7,8.05,430,6116,4.444,1.008
1,7.72966941,2.091,427,2.1,174.28,927,5947,4.481,0.962
0,1.457256942,6.51381,365000,98.16,4686.52,2112,6630,4.235,1.416
0,10.81824842,18.2848,13700,11.71,112.55,830,5955,4.446,0.894
0,2.559236603,1.6706,11300,37.66,665.95,1296,5955,4.534,0.883
0,281.35877,7.74,279,4.22,9.34,446,6049,3.728,2.522
1,154.536881,15.44,259,4.1,20.76,544,6049,3.728,2.522
0,462.12345,8.46,699,1.9,0.19,169,4547,4.559,0.747
1,87.707513,2.184,578,1.72,2.2,310,4944,4.614,0.721
1,5.1117547,3.281,268,2.81,788,1351,6432,4.207,1.345
1,9.6310258,5.255,297,2.9,338.33,1094,6432,4.207,1.345
0,101.889228,2.71,80.9,1.43,13.26,487,5802,4.073,1.59
0,48.5023669,1.053,740,906.03,0.32,192,3396,4.991,0.28
0,524.14139,11.603,404,1.88,0.74,237,6225,4.481,0.931
1,8.97377221,2.135,107,2.96,1294.96,1530,6537,3.76,2.829
0,41.86539723,6.663,4310,31.14,14.79,500,6063,4.584,0.788
0,4.553370029,3.2209,23700,25.84,603.58,1264,6306,4.346,1.109
0,5.262652179,2.85554,22700,35.99,1191.71,1499,7049,4.212,1.549
0,16.6218534,3.91517,55300,22.32,63.3,719,5949,4.451,0.907
0,19.74161604,3.07231,88800,82.98,156.6,902,6535,4.183,1.529
0,5.455766383,2.8923,105000,28.2,94.27,795,5067,4.625,0.694
0,22.44620704,7.5491,1630,58.2,150.81,894,6070,3.969,1.777
1,205.41415,10.26,284,1.67,2.58,323,6123,4.465,0.991
0,1.237147407,7.06623,435000,106.18,4680.26,2107,6064,4.16,1.449
0,1.28619671,1.114,137,1.27,1740.01,1646,5650,4.391,0.926
0,2.649026189,2.4698,52200,32.7,852.59,1377,5838,4.342,0.988
0,6.932281325,11.0301,6410,90.57,2902.34,1872,8675,4.08,2.168
0,2.151384476,3.34471,264000,66.2,2097.48,1725,6184,4.19,1.257
0,0.562273947,3.1572,67,0.73,4412.19,2083,5632,4.45,0.847
0,17.4352218,51.666,603,67.91,482.16,1195,6313,3.706,2.641
1,24.8434837,4.8,217,1.58,35.97,625,5670,4.397,1.022
1,7.7016694,10.898,156,4.44,1656.27,1627,5174,3.228,3.608
0,117.634213,3.82,253,3.78,16.34,513,5236,3.711,2.332
0,21.02544702,6.52216,116000,135.84,376.4,1123,6631,3.798,2.438
0,0.933753371,4.438,47.3,1.44,22850.9,3137,7286,3.998,2.056
0,1.72153588,1.9227,39900,12.89,281.41,1045,4535,4.607,0.668
1,4.67250377,4.441,79.6,1.11,412.73,1149,6146,4.454,0.987
0,2.765621941,2.3191,8340,34.42,391.86,1134,5423,4.542,0.828
0,3.664964374,3.9058,90800,30.98,464.89,1184,5726,4.403,0.987
0,6.8072842,1.9477,14600,31.15,421.16,1156,5182,3.935,1.824
0,2.136577151,2.4682,79100,43.89,698.75,1311,5457,4.442,0.905
0,2.638432816,2.42989,48500,49.77,3299.02,1933,6502,3.991,1.753
0,11.99100036,6.4648,376000,78.78,153.29,897,5988,4.271,1.13
0,2.03746414,2.895,139,1.12,1118.26,1474,6117,4.496,0.947
0,37.80694072,3.84264,106000,72.01,34.14,617,6387,4.41,1.105
1,21.9711574,5.012,178,1.32,41.86,649,5763,4.436,0.997
1,144.688915,9.468,397,3.33,7.09,416,5372,4.007,1.71
0,12.42555055,28.492,409,3.79,262.42,1027,6381,4.155,1.423
0,12.42592247,31.5,8710,79.21,1353.9,1547,4849,3.06,6.952
1,1.54287434,1.1121,401,1.05,243.62,1007,4530,4.704,0.539
0,12.4237327,18.15,30.1,1.12,294.63,1057,5221,3.72,2.067
0,94.38163,11.87,91.2,2.04,19.72,537,5221,3.72,2.067
1,33.3200908,6.5265,6190,13,74.79,750,6264,4.133,1.651
1,7.5844241,3.918,1010,5.83,537.4,1228,6264,4.133,1.651
0,210.899577,2.167,3350,4.85,1.22,268,5332,4.5,0.843
0,3.103730697,6.93402,369000,75.28,763.25,1340,6075,4.422,1.091
0,253.40538,7.43,241,2.69,9.13,443,7304,4.151,1.69
0,5.110771787,2.48392,50700,26.98,284.85,1048,6029,4.523,0.894
1,7.07394528,2.319,228,0.84,41.43,647,4777,4.689,0.561
0,1.463773705,1.9123,64800,21.79,739.19,1329,5446,4.599,0.668
0,4.46255312,14.0957,22700,52.74,2458.34,1795,4847,3.277,3.619
1,14.516741,2.706,227,1.45,31.8,606,4954,4.5,0.828
1,20.5718107,3.399,379,1.34,14.51,498,4922,4.624,0.708
0,3.026764871,4.32532,66700,26.36,810.38,1360,6283,4.459,1.01
0,3.840130917,2.8951,60400,33.44,498.48,1205,5931,4.418,1.012
0,5.554227226,4.77434,142000,31.71,176.7,930,5433,4.465,0.843
0,1.570919281,3.2232,65100,59.12,2473.29,1797,6192,4.326,1.162
0,35.08976902,3.9623,5750,33.1,14.95,501,5603,4.556,0.846
0,5.233450136,8.57374,430000,70.33,287.6,1050,5841,4.454,0.977
0,3.6037011,2.994,16100,66.94,1089,1464,5633,4.016,1.547
0,3.518356021,6.90375,317000,64.49,606.41,1266,6201,4.472,0.989
1,11.867172,4.815,596,4.03,296.23,1058,6264,4.133,1.651
0,2.6160943,21.34,29.3,0.81,2188.14,1744,6645,4.232,1.42
0,2.404386969,7.40348,313000,79.72,1838.11,1670,6466,4.278,1.21
1,142.685885,3.792,1200,2.76,2.43,319,5767,4.57,0.799
0,4.390513938,2.9472,46800,41.83,910.71,1401,6081,4.133,1.454
1,12.4970599,3.877,180,1.44,117.3,839,6174,4.445,1.021
0,7.384681,3.548,143,1.22,236.56,1000,6174,4.445,1.021
1,21.0907909,4.751,418,1.88,31.86,606,5723,4.546,0.818
0,3.371796653,3.4421,367000,306.28,419.47,1155,5615,4.455,0.912
0,1.927177921,2.7742,136000,28.94,523.16,1219,5193,4.525,0.774
0,0.575925434,2.4676,137000,38.24,2666.7,1834,5461,4.586,0.683
0,496.17566,11.63,293,3.46,3.88,358,6643,3.946,1.976
0,6.256352128,2.3512,3290,30.76,167.92,918,5772,4.549,0.836
1,16.17803,5.18,449,2.25,76.54,754,5929,4.413,1.069
0,2.37795507,2.4329,4390,92.61,18261.57,2965,9565,4.088,2.286
0,2.053866175,4.8045,5020,158.25,9631.57,2528,5051,3.22,4.089
0,36.5521313,2.481,283,0.9,4.03,361,4722,4.723,0.527
0,5.177577252,2.4777,1330,73.82,1846.9,1671,7429,4.143,1.796
0,4.08029328,2.8343,1130,2.92,280.4,1044,5619,4.536,0.874
1,104.3519624,3.695,244,1.39,3.74,355,5650,4.546,0.87
1,6.06330298,3.275,201,1.64,418.4,1153,6308,4.353,1.153
1,86.431871,7.374,415,2.85,10.97,464,6325,4.409,1.112
1,26.1152887,12.54,70,2.38,153.98,898,5190,3.63,2.912
0,469.52303,5.487,356,2.1,0.95,252,6197,4.449,1.035
0,11.83271013,6.152,176,1.17,66.51,728,5639,4.551,0.859
0,32.66996259,3.581,365,1.37,7.96,428,4871,4.606,0.741
1,269.306232,14.931,1710,24,0.72,235,5251,4.581,0.817
0,19.93364711,8.6122,175000,75.88,122.24,848,6505,4.25,1.29
0,1.071911311,3.8559,9820,40.32,2534.86,1809,5885,4.413,0.933
0,18.0196514,5.08572,177000,31.77,20.7,544,5278,4.658,0.659
0,117.934158,9.25,188,3.76,41.73,648,6790,3.822,2.597
0,4.032762189,4.14212,119000,35.22,447.97,1173,5960,4.438,0.962
0,2.371589507,3.5116,235000,88.22,278.9,1043,5340,4.715,0.601
0,5.09112124,2.159,115,3.58,4131.88,2044,6705,3.629,3.293
0,4.206070484,10.6988,120000,172.66,9955.22,2547,8212,3.736,3.185
0,0.905677864,2.2432,3670,325.51,60020.95,3989,5037,3.002,7.553
1,96.509214,0.589,1530,860.3,90.63,787,7343,3.751,2.955
1,111.65546,1.051,2890,2121,26.58,579,6967,4.086,1.863
0,94.219289,24.312,1030,2.15,1.57,285,4641,4.589,0.694
0,297.113395,4.529,275,5.37,15.89,509,6626,3.676,3.206
1,180.921729,8.99,742,2.3,1.96,302,5818,4.554,0.848
0,4.478116695,3.357,118000,38.85,521.12,1218,6304,4.435,1.058
0,0.579108481,1.659,68.4,0.42,849.52,1377,4604,4.749,0.501
0,1.27620899,2.169,186,1.46,2769.8,1851,6304,4.435,1.058
0,528.50344,6.394,134,2.2,3.73,354,7102,4.068,1.874
1,406.496216,3.495,380,1.77,0.73,236,5847,4.525,0.884
0,2.027383251,1.5528,3860,31.12,791.38,1352,5544,4.435,0.875
0,10.73370737,7.6706,6160,18.7,444.77,1171,5971,3.914,2.003
0,9.449438672,5.5479,12900,60.59,415.72,1152,6558,4.167,1.431
0,8.752913958,3.4546,41800,119.91,1689.12,1635,7279,3.856,2.624
1,499.47338,12.248,1660,3.71,0.31,191,5251,4.581,0.817
0,1.985586627,2.53163,72600,105.22,14480.75,2796,6651,3.6,3.219
0,16.57902805,7.803,38000,49.01,300.36,1062,5870,3.808,2.3
0,513.42784,6.278,523,14.87,7.67,424,4833,3.13,6.065
0,2.064900876,6.8769,10900,38.19,800.75,1357,5714,4.501,0.901
0,9.751720174,16.1937,333000,182.09,800.41,1356,5147,3.424,3.145
1,19.672324,4.812,650,4.07,160.98,908,6486,4.136,1.485
1,32.657035,5.953,620,3.73,81.91,767,6486,4.136,1.485
1,7.3138454,2.273,248,2.73,601.53,1263,6486,4.136,1.485
0,4.592401261,4.96038,87400,52.18,1872.74,1678,7201,4.138,1.724
0,6.70995253,2.297,86,1.1,372.31,1120,6461,4.396,1.131
0,5.776794344,6.33505,122000,129.2,6048.96,2249,7666,3.658,3.601
0,0.503199724,1.117,276,1.06,819.89,1363,4013,4.639,0.63
0,4.768540307,0.9938,348,1.84,246.11,1010,5491,4.432,0.887
0,73.91858615,6.9735,184000,89.96,12.95,484,6300,4.404,1.057
1,11.1619384,5.195,124,1.97,337.23,1093,6200,4.072,1.64
0,2.38793696,17.302,114,25.56,1860.02,1674,6769,4.379,1.161
0,589.17968,10.2,253,4.91,2.82,330,5295,3.617,3.152
1,78.86684,4.5,86.1,1.3,25.44,573,6907,4.264,1.381
0,4.618767943,6.03,32600,32.36,1418.08,1565,6195,3.937,1.781
0,3.60727417,14.0841,842000,221.55,2671.63,1833,7026,4.068,1.785
0,2.565717939,1.7084,1940,180.8,106664.85,4607,11360,3.636,4.712
0,22.05274533,5.5924,13900,32.56,21.93,552,5510,4.608,0.741
0,2.881338104,3.5943,2530,31.58,501.88,1206,5783,4.539,0.88
0,4.078355243,6.4649,36100,16.73,362.07,1113,5872,4.481,0.867
0,7.73590441,4.4389,465,21.3,144.83,884,5927,4.544,0.86
0,3.530164642,4.11466,69900,35.71,1086.97,1465,6208,4.226,1.344
1,28.8672107,3.782,347,1.51,14,493,5191,4.564,0.837
0,94.225938,22.08,530,1.93,3.48,348,5421,4.564,0.852
1,431.78556,9.135,333,1.36,0.47,211,5642,4.6,0.747
0,395.07333,7.844,645,230.33,923,1406,3599,0.679,98.38
0,1.51918335,5.45573,500000,128.17,9460.59,2517,7426,4.116,1.698
0,2.745910734,4.02594,287000,61.16,524.18,1221,5372,4.396,0.96
0,1.608363345,2.1988,96100,19.36,390.1,1133,5022,4.668,0.589
0,5.746017234,3.6347,29200,29.32,278.69,1042,5940,4.429,0.96
1,144.102562,2.753,171,1.67,8.64,437,6528,4.257,1.26
1,112.317402,3.471,182,1.77,12.05,475,6528,4.257,1.26
1,9.13315062,2.1557,231,1.48,155.42,900,6122,4.487,0.964
0,3.963787093,3.10316,25000,28.11,880.12,1389,6617,4.373,1.18
0,1.759208679,4.60837,362000,66.06,1121.32,1475,5721,4.453,0.961
1,335.56311,13.06,158,1.83,2.9,333,6200,4.16,1.448
0,6.496031958,5.21924,109000,32.33,198.07,957,5516,4.364,0.988
0,4.012537983,2.0101,19800,9.96,80.95,765,4483,4.629,0.63
0,1.594162001,5.4958,9880,26.11,960.51,1419,5388,4.449,0.885
0,10.23893988,3.4851,3150,22.09,474.05,1190,6244,3.986,1.807
0,5.499941387,5.1339,40100,23.34,492.27,1202,6435,4.385,1.157
0,8.667826242,5.06514,43500,37.51,531.63,1225,6712,4.174,1.538
0,265.2996227,8.8452,100000,33.81,1.25,270,5873,4.547,0.863
0,265.2999623,8.8577,31800,25.56,1.81,296,6108,4.471,0.997
0,98.1020983,1.225,184,1.97,17.96,525,6669,4.224,1.427
0,182.467019,7.607,1020,3.73,4.17,364,6299,4.401,1.167
0,11.41437505,6.276,46000,44.08,383.45,1128,6826,4.187,1.52
1,154.607419,9.225,280,1.56,3.16,340,6017,4.508,0.931
1,57.132855,4.958,414,1.81,6.94,414,5157,4.445,0.904
0,151.31847,16.45,105,1.13,4.57,373,6003,4.346,1.085
0,10.4032399,23.85,1060,51.47,350.59,1104,6428,4.144,1.436
0,1.853209359,1.7543,12300,32.99,4584.55,2100,6384,4.026,1.716
0,14.66769462,2.4462,29900,145.18,1370.6,1552,7517,3.717,3.226
1,28.2251049,2.354,201,1.59,36.13,625,6014,4.436,1.021
1,150.381954,4.968,396,2.26,2.63,325,5569,4.459,0.954
1,95.906433,4.08,836,2.17,1.63,288,4620,4.564,0.736
0,11.4132144,2.371,76.4,1.03,172.97,925,6188,4.33,1.155
1,445.21685,16.37,212,1.37,0.74,237,5670,4.387,0.95
0,172.178768,1.19,501,2.29,3.51,349,6208,4.462,1.009
1,35.502865,8.149,116,2.18,64.83,724,5528,3.892,1.839
0,13.78752053,2.55435,13000,25.33,170.01,921,6399,4.312,1.289
0,8.2904597,2.6002,173000,23.96,29.41,594,4601,4.681,0.566
1,66.789347,4.08,359,2.07,13.61,490,6297,4.448,1.031
1,6.150251376,1.68923,2130,100.03,6066.49,2251,8914,3.896,2.867
0,8.214204254,4.5905,74200,42.29,96.12,798,5654,4.59,0.774
0,15.71377375,7.464,9480,10.85,66.24,728,5812,4.434,0.96
0,5.918619554,3.94804,94100,29.98,245.42,1009,5957,4.498,0.971
0,3.319523463,3.3465,38800,38.37,356.42,1108,5761,4.581,0.791
0,5.874197307,4.26585,206000,59.2,361.15,1112,6103,4.363,1.083
0,19.7959731,5.342,334,3.47,249.43,1014,6731,4.043,1.876
